Type,Country,Area,Activity,Sex,Fatal (Y/N),Time,Investigator or Source,Year,Month
Unprovoked,USA,Florida,Diving activities,F,N,,Global Lifeguards,2004.0,Jun
Unprovoked,AUSTRALIA,Western Australia,Board involved activity,M,N,Afternoon,"T. Peake, GSAF",2004.0,Jun
Unprovoked,USA,Florida,Swimming related,M,N,Evening,"T. Jerome, GSAF; Daytona Beach News Journal,, 6/11/2004, p.1C",2004.0,Jun
Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming related,M,Y,Afternoon,"J. Smetherham & B. Ndenze, Cape Times",2004.0,Jun
Unprovoked,USA,Texas,Beach activities,M,N,Evening,J. David,2004.0,May
Unprovoked,BRAZIL,Pernambuco,Swimming related,M,N,Afternoon,"P. M. Lopes, GSAF; JC, 5/24/2004",2004.0,May
Unprovoked,USA,California,Board involved activity,M,N,Morning,"R. Collier, GSAF; B. Connor, Jr.",2004.0,May
Unprovoked,USA,Florida,Swimming related,M,N,Afternoon,News4Jax,2004.0,May
Unprovoked,USA,Florida,,F,N,Afternoon,First Coast News,2004.0,May
Unprovoked,BRAZIL,Pernambuco,Beach activities,F,N,Afternoon,"P.M. Lopes, GSAF, JC, 5/23/2004",2004.0,May
Provoked,BAHAMAS,Abaco Islands,Fishing related,M,N,Afternoon,"W. Leander, M. Levine, GSAF",2004.0,May
Unprovoked,USA,Texas,Board involved activity,M,N,Afternoon,G. Gore & M. Sturdevant,2004.0,May
Unprovoked,BRAZIL,Pernambuco,Swimming related,M,Y,Afternoon,"JCOnline, 5/2/2004",2004.0,May
Unprovoked,AUSTRALIA,New South Wales,Diving activities,M,N,Morning,"T. Peake, GSAF",2004.0,Apr
Unprovoked, TONGA,Nuku'alofa,Fishing related,M,Y,,"New Zealand Herald, 4/15/2004",2004.0,Apr
Invalid, TONGA,Nuku'alofa,Fishing related,M,Y,,"New Zealand Herald, 4/15/2004",2004.0,Apr
Unprovoked,USA,Hawaii,Board involved activity,M,Y,Morning,"L. Fujimoto, B. Perry & M. Tanji, Maui News ",2004.0,Apr
Unprovoked,SOUTH AFRICA,Western Cape Province,Board involved activity,M,N,Afternoon,"L. Compagno & E. Ritter, GSAF",2004.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"T. Jerome, GSAF; Palm Beach Post,  4/1/2004",2004.0,Mar
Unprovoked,BRAZIL,Pernambuco,Board involved activity,M,N,Morning,"P.M. Lopes, GSAF; Diaro, 3/30/2004",2004.0,Mar
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"J.D. Gallop, Florida Today",2004.0,Mar
Unprovoked,REUNION,Saint-Benoît,Board involved activity,M,N,Afternoon,"Clicanoo, le journal  de l'Ile de la Réunion",2004.0,Mar
Unprovoked,USA,Florida,Swimming related,M,N,Morning,"T. Jerome, GSAF",2004.0,Mar
Unprovoked,USA,Hawaii,"Other random, unclassifiable or silly activities",F,N,Morning,Hawaii Department of Land and Natural Resources,2004.0,Mar
Unprovoked,NEW ZEALAND,North Island,Fishing related,M,N,Afternoon,J. Edgar,2004.0,Mar
Unprovoked,USA,Hawaii,Board involved activity,M,N,Morning,The Hawaii Channel,2004.0,Mar
Unprovoked,AUSTRALIA,Western Australia,Fishing related,M,N,,"T. Peake, GSAF; Sunday Times (Perth) 3/7/2004, p.19",2004.0,Mar
Unprovoked,BRAZIL,Pernambuco,Swimming related,M,Y,Afternoon,"P. M. Lopez, GSAF; Northern Territory News, 3/2/2004, p.11",2004.0,Feb
Unprovoked,NEW ZEALAND,"South Island, near Karitane north of Dunedin",Board involved activity,M,N,Evening,"R.D. Weeks, GSAF; NZ Herald",2004.0,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,N,,Manning River Times,2004.0,Feb
Invalid,AUSTRALIA,Queensland,Fishing related,M,,Morning,"news.com.au; Northern Territory News, 2/18/2004, p.10; Sunday Territorian, 2/22/2004, p.9; ",2004.0,Feb
Unprovoked,AUSTRALIA,New South Wales,"Other random, unclassifiable or silly activities",M,N,,"T. Peake, GSAF",2004.0,Feb
Unprovoked,AUSTRALIA,Western Australia,Diving activities,M,N,Morning,"T. Peake, GSAF",2004.0,Jan
Unprovoked,URUGUAY,Rocha,Board involved activity,M,N,,C.M. Prigioni el al,2004.0,Jan
Unprovoked,VENEZUELA,Anzoategui,Swimming related,M,N,Afternoon,"D. Ramierez, GSAF       ",2004.0,Jan
Unprovoked,VENEZUELA,Anzoategui,Fishing related,M,N,Morning,"D. Ramierez, GSAF       ",2004.0,Jan
Boating,SOUTH AFRICA,KwaZulu-Natal,Board involved activity,M,N,,surfski.co.nz,2004.0,Jan
Unprovoked,AUSTRALIA,New South Wales,Diving activities,M,N,Afternoon,"T. Peake, GSAF",2004.0,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Board involved activity,M,N,,"A. Cobb & E. Ritter, GSAF",2004.0,Jan
Invalid,NEW ZEALAND,North Island,Fishing related,M,,Afternoon,"R.D. Weeks, GSAF; Waikto Times, 1/4/2004 ",2004.0,Jan
Sea Disaster,EGYPT,Sinai Peninsula,"Other random, unclassifiable or silly activities",,Y,Nightime,"Scotsman, 1/4/2004",2004.0,Jan
Unprovoked,AUSTRALIA,Western Australia,Board involved activity,M,N,Morning,J. Carlsen,2004.0,
Unprovoked,USA,Florida,Swimming related,M,N,Afternoon,"Florida Today (Melbourne), 12/14/2003",2003.0,Dec
Unprovoked,NEW ZEALAND,Cook Islands,Swimming related,M,Y,Nightime,R. Weeks; Cook Islands Government News Release,2003.0,Dec
Unprovoked,AUSTRALIA,Victoria,Board involved activity,M,N,Morning,"J. Eager, scubaradio.com",2003.0,Dec
Unprovoked,AUSTRALIA,Western Australia,Swimming related,M,N,Morning,"J. Eager, scubaradio.com",2003.0,Nov
Unprovoked,AUSTRALIA,Western Australia,Swimming related,M,N,Morning,"J. Eager, scubaradio.com",2003.0,Nov
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing related,M,Y,Morning,"E. Ritter, GSAF",2003.0,Nov
Unprovoked,USA,Florida,Board involved activity,F,N,Afternoon,T. Trumbauer,2003.0,Nov
Unprovoked,INDIA,Tamil Nadu,Swimming related,M,N,," P.C.V. Kumar; A. Patil, GSAF   ",2003.0,Nov
Unprovoked,USA,Florida,Board involved activity,M,N,,"S. Petersohn, GSAF",2003.0,Nov
Unprovoked,EGYPT,Sinai Peninsula,"Other random, unclassifiable or silly activities",M,N,,N. Pankratov,2003.0,Nov
Unprovoked,AUSTRALIA,New South Wales,Beach activities,M,N,Evening,"The Sun; 11/2/2003, p.9",2003.0,Nov
Provoked,PANAMA,Pearl Islands,Fishing related,M,N,,"J. Eager, scubaradio.com",2003.0,Nov
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"D. Dixon, Florida Times-Union, 11/8/2003 ",2003.0,Oct
Unprovoked,AUSTRALIA,New South Wales,Board involved activity,M,N,Afternoon,ABC News Australia,2003.0,Oct
Unprovoked,USA,Hawaii,Board involved activity,F,N,Morning," E. Ritter, GSAF  ",2003.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Oct
Invalid,USA,Hawaii,"Other random, unclassifiable or silly activities",M,,Afternoon,"Timothy Hurley, Advertiser Maui County Bureau",2003.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,--,WFTV.com,2003.0,Oct
Invalid,USA,Florida,Swimming related,M,Y,--,"E. Pace, FSAF",2003.0,Oct
Unprovoked,USA,Florida,Board involved activity,F,N,Afternoon,"J. Eager, scubaradio.com",2003.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"Vero Beach Press Journal (FL) 10/6/2003;  Stuart News, 10/6/2003",2003.0,Oct
Provoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; J. Eager, scubaradio.com",2003.0,Oct
Unprovoked,USA,Hawaii,Fishing related,F,N,Afternoon,"G. Kubota, Star Bulletin",2003.0,Oct
Unprovoked,FIJI,Taveuni,Beach activities,M,Y,Nightime,"R. Weeks, GSAF; Fiji Times, 10/2/2003; Fiji TV",2003.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"7News Online;  Vero Beach Press Journal, Fort Pierce Tribune, Stuart News, 10/1/2003",2003.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF; Daytona Beach News Journal, 9/22/2003, p.1C",2003.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Sep
Boat,SOUTH AFRICA,Western Cape Province,Fishing related,,N,Morning,"E. Ritter, GSAF ",2003.0,Sep
Invalid,USA,Florida,Swimming related,F,,Afternoon,"Fort Pierce Tribune, 9/15/2003",2003.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF; News Journal Online; Orlando Sentinel, 9/15/2003, p.B2; R. Weiss, Daytona Beach News Journal, 9/15/2001, p.3C",2003.0,Sep
Unprovoked,USA,South Carolina,Beach activities,M,N,Afternoon,"P. Caston, Post & Courier",2003.0,Sep
Unprovoked,SOUTH AFRICA,Western Cape Province,Board involved activity,M,Y,Afternoon,"E. Ritter, GSAF;      http://www.wavescape.co.za/top_bar/locals_only9.htm                               ",2003.0,Sep
Unprovoked,USA,Florida,Fishing related,M,N,,"B. Stout, News-Press, 9/24/2003",2003.0,Sep
Provoked,USA,Texas,Fishing related,M,N,Afternoon,http://www.dfw.com/mld/startelegram/news/state/6656592.htm?1c,2003.0,Aug
Unprovoked,USA,California,Swimming related,F,Y,Morning,"R. Collier, GSAF                ",2003.0,Aug
Invalid,USA,California,Swimming related,M,,00h30,ABC News,2003.0,Aug
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Board involved activity,M,N,Morning,"E. Ritter, GSAF  http://sport.iafrica.com/news/261271.htm       ",2003.0,Aug
Unprovoked,AUSTRALIA,Northern Territory,Board involved activity,M,N,,"Northern Territory News, 7/26/2003, p.1",2003.0,Jul
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Jul
Unprovoked,USA,Florida,Beach activities,F,N,Afternoon,"S. Petersohn, GSAF",2003.0,Jul
Unprovoked,BAHAMAS,Abaco Islands,Fishing related,M,N,Afternoon,"M. Levine, GSAF; Associated Press, 7/12/03",2003.0,Jul
Provoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF",2003.0,Jul
Unprovoked,USA,Florida,Board involved activity,M,N,,Vero Beach Press Journal (FL) 7/9/2003,2003.0,Jul
Unprovoked,BAHAMAS,Abaco Islands,Fishing related,M,N,Afternoon,"Associated Press, 7/12/03; Palm Beach Post, 7/7/2003 ",2003.0,Jul
Unprovoked,USA,Florida,Fishing related,M,N,,M. Marks,2003.0,Jul
Unprovoked,FRENCH POLYNESIA,Society Islands,Fishing related,M,N,,Noonsite.com,2003.0,Jul
Unprovoked,NEW ZEALAND,Cook Islands,"Other random, unclassifiable or silly activities",M,N,,R. & J. Zorro; Noonsite.com,2003.0,Jul
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2003.0,Jun
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,Local6.com,2003.0,Jun
Unprovoked,USA,Florida,Beach activities,F,N,Afternoon,"Florida Today, 6/26/ 2003; WKMG Local 6",2003.0,Jun
Unprovoked,USA,Hawaii,Swimming related,M,N,Morning,Honolulu Advertiser,2003.0,Jun
Unprovoked,USA,Johnston Atoll,Swimming related,M,N,Afternoon,"H. Edwards, GSAF; The Hawaai Channel",2003.0,Jun
Unprovoked,USA,North Carolina,Board involved activity,M,N,Afternoon,"C. Creswell, GSAF",2003.0,Jun
Unprovoked,USA,Florida,Board involved activity,,N,Morning,"S. Petersohn, GSAF",2003.0,Jun
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,Local 6 News,2003.0,May
Unprovoked,USA,Florida,Beach activities,M,N,Afternoon,"S. Petersohn, GSAF; Orlando Sentinel, 5/16;2003, p.C3",2003.0,May
Unprovoked,USA,Hawaii,Swimming related,M,N,Morning,WestHawaiiToday.com,2003.0,May
Provoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF; M. I. Johnson,  Daytona Beach News Journal. 5/8/2003, p.1C; Tampa Tribune, 5/8/2003",2003.0,May
Unprovoked,USA,Florida,Beach activities,F,N,Afternoon,"S. Petersohn, GSAF",2003.0,May
Provoked,BRAZIL,Rio de Janeiro,Fishing related,M,N,,"P.M. Lopes, GSAF",2003.0,Apr
Unprovoked,BRAZIL,Rio de Janeiro,Swimming related,M,N,Evening,Web ProWire,2003.0,Apr
Unprovoked,BRAZIL,Pernambuco,Board involved activity,M,N,Afternoon,"P. M. Lopes, GSAF; N. Souza da Silva; JC, 4/24/2003",2003.0,Apr
Unprovoked,BRAZIL,Rio de Janeiro,Swimming related,M,N,,Local 6 News,2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"Local 6 News; St. Petersburg Times, 4/22/2003; The Eagle, 4/24/2003 ",2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"Orlando Sentinel, 4/22/2003, B3",2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"Orlando Sentinel, 4/22/2003, B3
  ",2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF; Local6.com; Daytona Beach News-Journal . 4/21/2003, p.1C",2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; Local 6 News; S. Frederick, Daytona Beach News Journal, 4/28/2003, p.1C; Orlando Sentinel, 4/22/2003, p.B3",2003.0,Apr
Unprovoked,USA,Florida,"Other random, unclassifiable or silly activities",M,N,Afternoon,"S. Petersohn, GSAF; S. Frederick, Daytona Beach News Journal, 4/21/2003, p.1C; J. Waymer, Florida Today (Melbourne), 4/19/2003",2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"Local 6 News; Tallahassee Democrat (FL) 4/19/2003; J. Waymer, Florida Today (Melbourne), 4/19/2003 ",2003.0,Apr
Unprovoked,USA,Florida,Swimming related,M,N,Afternoon,"Florida Today (Melbourne), 4/16/2003; Orlando Sentinel, 4/16/2003, p.B3",2003.0,Apr
Unprovoked,VENEZUELA,Nueva Esparta,Board involved activity,M,N,--,"E. Ritter & M. Levine, GSAF",2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Evening,D. Share,2003.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF",2003.0,Apr
Provoked,USA,Florida,Consequence of handeling sharks,F,N,,"Florida Aquarium; Miami Herald, 3/13/2002 ",2003.0,Mar
Unprovoked,NEW ZEALAND,Southland,Diving activities,M,N,Morning,"R.D. Weeks & Mark Marks, GSAF; New Zealand Herald",2003.0,Feb
Unprovoked,AUSTRALIA,South Australia,Beach activities,M,N,Evening,"T. Peake, GSAF, surfsouthoz.com, 3/38/2003",2003.0,Feb
Unprovoked,USA,Florida,Swimming related,M,N,Morning,"J. Eager, scubaradio.com",2003.0,Feb
Unprovoked,AUSTRALIA,New South Wales,Swimming related,M,N,--,"T. Peake, GSAF",2003.0,Feb
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,Y,Morning,"T. Peake, GSAF; Sunday Territorian, 2/9/2003, p.9",2003.0,Feb
Invalid,SOUTH AFRICA,Western Cape Province,"Other random, unclassifiable or silly activities",M,,--,IOL.co.za,2003.0,Jan
Unprovoked,COSTA RICA,North Pacific coast,Board involved activity,M,N,,A.M. Costa Rica,2003.0,Jan
Unprovoked,AUSTRALIA,Western Australia,Board involved activity,F,N,Afternoon,"T. Peake, GSAF",2003.0,Jan
Unprovoked,AUSTRALIA,Queensland,"Other random, unclassifiable or silly activities",F,N,,"T. Peake, GSAF; Mercury (Hobart), 12/30/2002, p.10",2002.0,Dec
Unprovoked,SOUTH AFRICA,Western Cape Province,"Other random, unclassifiable or silly activities",M,N,Afternoon,IOL.co.za,2002.0,Dec
Unprovoked,AUSTRALIA,Queensland,Diving activities,M,N,,GC Online. Note: same diver's swim fin was bitten 3 weeks earlier by a 2 m [6.75'] wobbegong shark,2002.0,Dec
Unprovoked,AUSTRALIA,Queensland,Swimming related,M,Y,Nightime,"T. Peake, GSAF; Northern Territory News, 12/20/2002, p.9",2002.0,Dec
Unprovoked,BRAZIL,Pernambuco,Board involved activity,M,Y,,O. Gadig,2002.0,Dec
Unprovoked,MICRONESIA,Caroline Islands,Diving activities,M,N,Afternoon,J. Connick,2002.0,Nov
Unprovoked,USA,California,Board involved activity,M,N,Morning,"R. Collier, GSAF; Press Report: Santa Rosa Press Democrat ",2002.0,Nov
Unprovoked,USA,Hawaii,Swimming related,F,N,Morning,San Francisco Gate,2002.0,Nov
Unprovoked,TURKS & CAICOS,Caicos Bank,"Other random, unclassifiable or silly activities",F,N,Morning,"M. Glenn, Local 10 News; Miami Herald, 11/28/2002",2002.0,Nov
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2002.0,Nov
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF",2002.0,Nov
Unprovoked,FRENCH POLYNESIA,Society Islands,Fishing related,M,N,,S. Heywood,2002.0,Nov
Unprovoked,USA,Hawaii,Swimming related,F,N,Morning,J. Crites,2002.0,Oct
Unprovoked,BRAZIL,Pernambuco,Swimming related,M,Y,Afternoon,"P.M. Lopes, GSAF",2002.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Evening,"Florida Today, 10/12/2002 ",2002.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"D. Harrity; S. Petersohn, GSAF; L. Lelis, Orlando Sentinel",2002.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; Daytona Beach News Journal, 9/22/2003, p.1C",2002.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; Local 6 News; Orlando Sentinel, 10/4/2002, p.B3",2002.0,Oct
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; J. Eager, scubaradio.com; P.Balona, Vero Beach Press Journal, 5/10/2003, p.1C",2002.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"Local 6 News; P. Balona, Vero Beach Press Journal, 10/2/2002",2002.0,Sep
Unprovoked,USA,Hawaii,Board involved activity,M,N,Afternoon,"C. Lum & J. Widner, Honolulu Advertiser",2002.0,Sep
Provoked,USA,Florida,Fishing related,M,N,Afternoon,"J. Eager, scubaradio.com",2002.0,Sep
Provoked,TONGA,Vava'u,Swimming related,M,N,Afternoon,C. Butterfield,2002.0,Sep
Unprovoked,USA,Oregon,Board involved activity,M,N, ,"R. Collier, GSAF  ",2002.0,Sep
Unprovoked,USA,California,Board involved activity,M,N,Morning,"R. Collier , GSAF",2002.0,Sep
Unprovoked,BRAZIL,Pernambuco,Swimming related,M,N,Afternoon,"P.M. Lopes, GSAF",2002.0,Sep
Unprovoked,USA,Hawaii,Board involved activity,,N,Morning,Hawaii Department of Land and Natural Resources,2002.0,Sep
Unprovoked,SOUTH AFRICA,Western Cape Province,Board involved activity,M,N,Afternoon,Multiple internet sources,2002.0,Sep
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; Orlando Sentinel, 9/10/2002, p.B3; Daytona Beach News Journal, 9/10/2002, p.1C ",2002.0,Sep
Provoked,USA,Florida,Beach activities,M,N,Afternoon,"S. Petersohn, GSAF",2002.0,Sep
Unprovoked,USA,Hawaii,Board involved activity,M,N,Afternoon,"G. Kubota, Honolulu Star Bulletin",2002.0,Aug
Unprovoked,USA,Alabama,Swimming related,F,N,Afternoon,"J. Eager, scubaradio.com",2002.0,Aug
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"S. Petersohn, GSAF; Orlando Sentinel, 8/15/2002, p.B3",2002.0,Aug
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"Stuart News, 8/12/2002",2002.0,Aug
Unprovoked,USA,Florida,Beach activities,M,N,Afternoon,"S. Petersohn, GSAF; J. Eager; A. Caldwell, Orlando Sentinel, 8/8/2002, p.B1",2002.0,Aug
Provoked,UNITED KINGDOM,Cheshire,Diving activities,M,N,,"Evening Standard (London, England)",2002.0,Aug
Unprovoked,USA,North Carolina,Beach activities,M,N,Morning,"Wisconsin State Journal; C. Creswell, GSAF",2002.0,Aug
Unprovoked,USA,South Carolina,Board involved activity,M,N,Evening,"C. Creswell, GSAF; The  State  (Columbia, SC) 7/28/2002 ; Sun News (Myrtle Beach), 7/28/2002",2002.0,Jul
Unprovoked,USA,North Carolina,Swimming related,F,N,Afternoon,"C. Creswell, GSAF",2002.0,Jul
Provoked,USA,Florida,Board involved activity,M,N,Evening,"S. Petersohn, GSAF",2002.0,Jul
Provoked,USA,Maryland,Fishing related,M,Y,Nightime,Life in Legacy ,2002.0,Jul
Unprovoked,BRAZIL,Pernambuco,Board involved activity,M,N,Afternoon,"P.M. Lopes, GSAF",2002.0,Jul
Unprovoked,USA,North Carolina,Beach activities,F,N,Afternoon,"Miami Herald, 7/7/2002 ",2002.0,Jul
Unprovoked,AUSTRALIA,Queensland,Board involved activity,M,N,Morning,"AAP, 6/20/2002",2002.0,Jun
Unprovoked,USA,Florida,Swimming related,F,N,Afternoon,"S. Petersohn, GSAF",2002.0,Jun
Unprovoked,USA,Hawaii,Board involved activity,,N,Afternoon,Hawaii Department of Land and Natural Resources,2002.0,Jun
Unprovoked,USA,Florida,Board involved activity,M,N,Afternoon,"Orlando Sentinel, 6/12/2002, pp. B2 & B5; Florida Times-Union, 6/10/2002",2002.0,Jun
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"S. Petersohn, GSAF; S. Pedicini, Orlando Sentinel, 6/13/2002., p.B1 & 6/12/2002, p.B2",2002.0,Jun
Unprovoked,USA,Florida,Swimming related,M,N,Afternoon,"ESPN; Orlando Sentinel, 6/12/2002, p.B2",2002.0,Jun
Unprovoked,SOUTH AFRICA,KwaZulu-Natal between Port Edward and Port St Johns,"Other random, unclassifiable or silly activities",M,N,  ,T. White,2002.0,Jun
Unprovoked,USA,California,Board involved activity,M,N,Afternoon,San Francisco Gate,2002.0,May
Unprovoked,USA,Florida,"Other random, unclassifiable or silly activities",M,N,Afternoon,"South Florida Sun-Sentinel; Orlando Sentinel, 6/3/2002, p.B.2; Miami Herald, 6/3/2002",2002.0,May
Provoked,USA,Florida,Fishing related,M,N,Afternoon,"News-Press, 5/23/2002",2002.0,May
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"Palm Beach Post,  5/24 & 26/2002",2002.0,May
Unprovoked,COSTA RICA,Guanacaste,Board involved activity,M,N,,Surfline.com,2002.0,May
Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,"Other random, unclassifiable or silly activities",M,N,,"PNG Post-Courier, 6/13/2002, p.5",2002.0,May
Unprovoked,USA,Florida,Fishing related,M,N,,South Florida Sun-Sentinel; Southwest Florida Digest,2002.0,May
Unprovoked,BRAZIL,Pernambuco,Board involved activity,M,N,Afternoon,"JCOnline, 5/11/2002",2002.0,May
Provoked,AUSTRALIA,Northern Territory,Fishing related,M,N,,"Northern Territory News, 5/29/2002, p.7",2002.0,May
Unprovoked,AUSTRALIA,South Australia,Board involved activity,M,Y,Afternoon,"T. Peake, GSAF",2002.0,Apr
Unprovoked,USA,Florida,Board involved activity,M,N,Morning,"Miami Herald, 4/25/2002; Florida Times-Union, 4/23/2002",2002.0,Apr
